origen,prueba_desde,tarea,H,metodo,semilla,mase_medio,mase_mediano,mase_rel_medio,mase_rel_mediano,ic95,n_series,n_entrena,n_prueba,epocas,mejor_epoca,grad_inicio,grad_final
1,2022-06-30,nivel,1,LSTM,0.0,1.0867680311203003,1.0925767421722412,1.008126974105835,1.0083009004592896,0.0036318493003534074,30,20760,3720,7.0,0.0,0.06833174730446644,0.09640705290182335
1,2022-06-30,nivel,1,LSTM,1.0,1.089261770248413,1.0922492742538452,1.0104871988296509,1.0109795331954956,0.004169485444102034,30,20760,3720,7.0,0.0,0.060912952110989065,0.08826293671367372
1,2022-06-30,nivel,1,LSTM,2.0,1.0881168842315674,1.0920605659484863,1.0093138217926025,1.0106921195983887,0.004139206209382792,30,20760,3720,7.0,0.0,0.07101803129005087,0.09130475036345603
1,2022-06-30,nivel,5,cero,,1.0869892835617065,1.0857388973236084,1.0,1.0,0.0,30,20640,3570,,,,
1,2022-06-30,nivel,5,deriva,,1.1033352613449097,1.1005159616470337,1.0151804685592651,1.0152593851089478,0.0030626579757876186,30,20640,3570,,,,
1,2022-06-30,nivel,5,ingenua,,1.5671614408493042,1.5787959098815918,1.4424614906311035,1.437995433807373,0.010780880747282708,30,20640,3570,,,,
1,2022-06-30,nivel,5,regresion agrupada,,1.1426339149475098,1.1533775329589844,1.0507009029388428,1.0496442317962646,0.00947472070826046,30,20640,3570,,,,
1,2022-06-30,nivel,5,LSTM,0.0,1.092671513557434,1.0900702476501465,1.005064606666565,1.0044636726379395,0.0019606634253758123,30,20640,3570,7.0,0.0,0.032380395430933545,0.0400231483357924
1,2022-06-30,nivel,5,LSTM,1.0,1.0935200452804565,1.0914298295974731,1.0058575868606567,1.0059747695922852,0.0020740406901476214,30,20640,3570,7.0,0.0,0.035553982481360435,0.035884350170323875
1,2022-06-30,nivel,5,LSTM,2.0,1.093599796295166,1.0905402898788452,1.0059454441070557,1.005639910697937,0.002164906280120921,30,20640,3570,7.0,0.0,0.05343739180193271,0.035215874719950885
1,2022-06-30,nivel,10,cero,,1.0953141450881958,1.0961439609527588,1.0,1.0,0.0,30,20490,3420,,,,
1,2022-06-30,nivel,10,deriva,,1.1125054359436035,1.1168216466903687,1.0158392190933228,1.01611328125,0.0028046255932634196,30,20490,3420,,,,
1,2022-06-30,nivel,10,ingenua,,1.572089433670044,1.5524253845214844,1.4352262020111084,1.431456208229065,0.011024601415105969,30,20490,3420,,,,
1,2022-06-30,nivel,10,regresion agrupada,,1.1486790180206299,1.1626654863357544,1.0480871200561523,1.0481829643249512,0.00898651217261476,30,20490,3420,,,,
1,2022-06-30,nivel,10,LSTM,0.0,1.0996865034103394,1.0985153913497925,1.003787636756897,1.0036756992340088,0.0020127197817028635,30,20490,3420,7.0,0.0,0.03428185387388056,0.030883597531988296
1,2022-06-30,nivel,10,LSTM,1.0,1.100486159324646,1.0997281074523926,1.0044833421707153,1.004728078842163,0.0021203942271545585,30,20490,3420,8.0,1.0,0.02858253782270131,0.03276301451303341
1,2022-06-30,nivel,10,LSTM,2.0,1.100095272064209,1.0991300344467163,1.00413179397583,1.0048022270202637,0.0020538544203111526,30,20490,3420,8.0,1.0,0.03280594149305497,0.03154340494470096
1,2022-06-30,nivel,20,cero,,1.1038882732391357,1.114925503730774,1.0,1.0,0.0,30,20190,3120,,,,
1,2022-06-30,nivel,20,deriva,,1.1194348335266113,1.132132649421692,1.014233112335205,1.0137507915496826,0.0024091773527308265,30,20190,3120,,,,
1,2022-06-30,nivel,20,ingenua,,1.5844788551330566,1.5722066164016724,1.4356663227081299,1.4375905990600586,0.011489825237301188,30,20190,3120,,,,
1,2022-06-30,nivel,20,regresion agrupada,,1.145721435546875,1.1502609252929688,1.03770112991333,1.0355784893035889,0.007728744905880947,30,20190,3120,,,,
1,2022-06-30,nivel,20,LSTM,0.0,1.1075316667556763,1.1107301712036133,1.0029860734939575,1.0040844678878784,0.00218055124287007,30,20190,3120,7.0,0.0,0.024875347443585154,0.021029659334711636
1,2022-06-30,nivel,20,LSTM,1.0,1.107742428779602,1.1109429597854614,1.003170371055603,1.0045363903045654,0.002198564629552845,30,20190,3120,7.0,0.0,0.02494089469266466,0.02108189363409824
1,2022-06-30,nivel,20,LSTM,2.0,1.1079270839691162,1.111241340637207,1.0033092498779297,1.0045802593231201,0.002206076796211441,30,20190,3120,9.0,2.0,0.022671892402009872,0.021789715507456772
1,2022-06-30,magnitud,1,volatilidad reciente,,1.0392380952835083,1.0083255767822266,1.0,1.0,0.0,30,20760,3720,,,,
1,2022-06-30,magnitud,1,persistencia,,1.3431376218795776,1.346710205078125,1.2918490171432495,1.2856833934783936,0.030863890088826902,30,20760,3720,,,,
1,2022-06-30,magnitud,1,regresion agrupada,,1.0284924507141113,1.0247043371200562,0.990347683429718,0.9878382086753845,0.015652281075382406,30,20760,3720,,,,
1,2022-06-30,magnitud,1,LSTM,0.0,0.9851896166801453,0.9664269685745239,0.9454126954078674,0.9346880316734314,0.02154019147614887,30,20760,3720,8.0,1.0,0.41711130486119813,0.21176420647378374
1,2022-06-30,magnitud,1,LSTM,1.0,0.9822375178337097,0.958644449710846,0.9431694149971008,0.9420093894004822,0.018644884781387133,30,20760,3720,14.0,7.0,0.2635610527018221,0.1869366322530479
1,2022-06-30,magnitud,1,LSTM,2.0,0.9758663177490234,0.9594644904136658,0.9374972581863403,0.9350243210792542,0.019374400841596275,30,20760,3720,11.0,4.0,0.2636918950735069,0.17720481335389904
1,2022-06-30,magnitud,5,volatilidad reciente,,1.0349830389022827,1.0103588104248047,1.0,1.0,0.0,30,20640,3570,,,,
1,2022-06-30,magnitud,5,persistencia,,1.3554412126541138,1.3320698738098145,1.3098982572555542,1.314321756362915,0.021693990590877253,30,20640,3570,,,,
