origen,prueba_desde,tarea,H,metodo,semilla,mase_medio,mase_mediano,mase_rel_medio,mase_rel_mediano,ic95,n_series,n_entrena,n_prueba,epocas,mejor_epoca,grad_inicio,grad_final
9,2025-01-29,magnitud,1,LSTM sin signo,1,1.2483558654785156,1.1868784427642822,0.9408257603645325,0.9375162124633789,0.008404756168075716,274,169248,6576,10,3,0.15392133124521581,0.16295042577737048
9,2025-01-29,magnitud,5,LSTM sin signo,0,1.1576778888702393,1.1209158897399902,0.9164126515388489,0.9153789281845093,0.004665093389167095,274,168974,6302,12,5,0.097789369531979,0.1073463431949785
9,2025-01-29,magnitud,5,LSTM sin signo,1,1.150970458984375,1.1182599067687988,0.9118182063102722,0.9125936031341553,0.004309877358405057,274,168974,6302,10,3,0.12327336436827947,0.1153282208337185
9,2025-01-29,magnitud,10,LSTM sin signo,0,1.1728087663650513,1.1337015628814697,0.916953980922699,0.9167878031730652,0.004749336584934763,274,168700,6028,10,3,0.09060749058415252,0.08995103998299071
9,2025-01-29,magnitud,10,LSTM sin signo,1,1.170242428779602,1.1273419857025146,0.9152185916900635,0.9154647588729858,0.004719922605674859,274,168700,6028,13,6,0.09030619179420117,0.09543403939871126
9,2025-01-29,magnitud,20,LSTM sin signo,0,1.176497459411621,1.1383416652679443,0.9124370217323303,0.9119142293930054,0.004740822829288906,274,168426,5754,14,7,0.08370243648978624,0.07521371802422686
9,2025-01-29,magnitud,20,LSTM sin signo,1,1.176365852355957,1.1385409832000732,0.9121285080909729,0.9118779301643372,0.004951379281567105,274,168426,5754,13,6,0.10729740880497683,0.08557273971488683
10,2025-07-31,magnitud,1,LSTM sin signo,0,0.9711260199546814,0.9319137334823608,0.9603074193000793,0.9580240845680237,0.008063348940351439,274,176098,6576,9,2,0.16868786511098055,0.1649037985900027
10,2025-07-31,magnitud,1,LSTM sin signo,1,0.969254195690155,0.9307425022125244,0.958476722240448,0.9581924676895142,0.008675386022271666,274,176098,6576,9,2,0.15180832304623584,0.17823763030342932
10,2025-07-31,magnitud,5,LSTM sin signo,0,0.9374765157699585,0.9139999151229858,0.9582539796829224,0.9595461487770081,0.0034791096735639344,274,176098,6576,14,7,0.0979673562593065,0.10534326111096455
10,2025-07-31,magnitud,5,LSTM sin signo,1,0.9375573396682739,0.915041446685791,0.9579583406448364,0.9589923024177551,0.003712894747973549,274,176098,6576,8,1,0.12063589585446861,0.11170178030206021
10,2025-07-31,magnitud,10,LSTM sin signo,0,0.928916335105896,0.9057372808456421,0.9566438794136047,0.9592516422271729,0.003542783023547006,274,175824,6302,12,5,0.09099227413968922,0.08787220841737294
