origen,prueba_desde,tarea,H,metodo,semilla,mase_medio,mase_mediano,mase_rel_medio,mase_rel_mediano,ic95,n_series,n_entrena,n_prueba,epocas,mejor_epoca,grad_inicio,grad_final
7,2024-01-26,nivel,10,ingenua,,1.2843694686889648,1.252845287322998,1.438910722732544,1.4160094261169434,0.01619765323770737,272,153864,6256,,,,
7,2024-01-26,nivel,10,regresion agrupada,,0.9145024418830872,0.8884867429733276,1.0239962339401245,1.0230495929718018,0.002722626610777633,272,153864,6256,,,,
7,2024-01-26,nivel,10,LSTM,0.0,0.8922536373138428,0.8665635585784912,0.9993799924850464,0.9989405870437622,0.0010072467700629074,272,153864,6256,7.0,0.0,0.025949833224654394,0.0623460045468025
7,2024-01-26,nivel,10,LSTM,1.0,0.8929234743118286,0.8643527030944824,0.9999642968177795,0.9995522499084473,0.0010419301367610191,272,153864,6256,9.0,2.0,0.025642694538750028,0.05881682173828548
7,2024-01-26,nivel,20,cero,,0.8919951319694519,0.859193742275238,1.0,1.0,0.0,272,153320,5984,,,,
7,2024-01-26,nivel,20,deriva,,0.8994708061218262,0.8683101534843445,1.008101463317871,1.00661301612854,0.0019275109628623288,272,153320,5984,,,,
7,2024-01-26,nivel,20,ingenua,,1.271220088005066,1.2343323230743408,1.4248071908950806,1.3998820781707764,0.016602668566578594,272,153320,5984,,,,
7,2024-01-26,nivel,20,regresion agrupada,,0.909907877445221,0.8822383880615234,1.0197504758834839,1.018067717552185,0.002476952358632974,272,153320,5984,,,,
7,2024-01-26,nivel,20,LSTM,0.0,0.8908410668373108,0.855404257774353,0.9984110593795776,0.9980591535568237,0.0009140286927496995,272,153320,5984,9.0,2.0,0.019484311891082233,0.041054195439900104
7,2024-01-26,nivel,20,LSTM,1.0,0.8909751772880554,0.8547061681747437,0.9986100792884827,0.9982657432556152,0.000895449023604425,272,153320,5984,11.0,4.0,0.019180294483875194,0.050022834939928804
7,2024-01-26,magnitud,1,volatilidad reciente,,0.8879501223564148,0.8089306354522705,1.0,1.0,0.0,272,154408,6800,,,,
7,2024-01-26,magnitud,1,persistencia,,1.1608487367630005,1.1260794401168823,1.334915280342102,1.3028206825256348,0.02983488779639731,272,154408,6800,,,,
7,2024-01-26,magnitud,1,regresion agrupada,,0.9161458611488342,0.842414140701294,1.0435210466384888,1.038231611251831,0.008780629437570346,272,154408,6800,,,,
7,2024-01-26,magnitud,1,LSTM,0.0,0.8464319705963135,0.7661174535751343,0.9485013484954834,0.9484977722167969,0.008858891056277757,272,154408,6800,12.0,5.0,0.2085828229751043,0.19070495306730073
7,2024-01-26,magnitud,1,LSTM,1.0,0.8520511388778687,0.7659497261047363,0.9568528532981873,0.9551383256912231,0.008758177074637512,272,154408,6800,8.0,1.0,0.1699307370053555,0.19822270396652797
7,2024-01-26,magnitud,5,volatilidad reciente,,0.876611053943634,0.8419082164764404,1.0,1.0,0.0,272,154136,6528,,,,
7,2024-01-26,magnitud,5,persistencia,,1.1666382551193237,1.1286327838897705,1.3302602767944336,1.3087890148162842,0.017946257719166282,272,154136,6528,,,,
7,2024-01-26,magnitud,5,regresion agrupada,,0.9076009392738342,0.887799084186554,1.0396708250045776,1.0402097702026367,0.004659533910115243,272,154136,6528,,,,
7,2024-01-26,magnitud,5,LSTM,0.0,0.8445172309875488,0.8222876787185669,0.964515209197998,0.9663825035095215,0.003410189341514287,272,154136,6528,11.0,4.0,0.11366392325789082,0.13098912133802823
7,2024-01-26,magnitud,5,LSTM,1.0,0.8470376133918762,0.8262200355529785,0.9671807885169983,0.9670016765594482,0.0038796034231947645,272,154136,6528,12.0,5.0,0.11948644949021328,0.13220154713981386
7,2024-01-26,magnitud,10,volatilidad reciente,,0.8649754524230957,0.8357654809951782,1.0,1.0,0.0,272,153864,6256,,,,
7,2024-01-26,magnitud,10,persistencia,,1.1631234884262085,1.1214286088943481,1.3451906442642212,1.3182424306869507,0.018760730059652304,272,153864,6256,,,,
7,2024-01-26,magnitud,10,regresion agrupada,,0.8953193426132202,0.8752058744430542,1.0413421392440796,1.0416009426116943,0.00523204386646541,272,153864,6256,,,,
7,2024-01-26,magnitud,10,LSTM,0.0,0.8300028443336487,0.8127731084823608,0.9608098268508911,0.9621899127960205,0.0035776175605958236,272,153864,6256,14.0,7.0,0.11077941529316661,0.1126374412526027
7,2024-01-26,magnitud,10,LSTM,1.0,0.8304027915000916,0.8127287030220032,0.9611489772796631,0.9623059630393982,0.0036488934224780463,272,153864,6256,19.0,12.0,0.09374471222888987,0.10836414572012384
7,2024-01-26,magnitud,20,volatilidad reciente,,0.8580320477485657,0.832988977432251,1.0,1.0,0.0,272,153320,5984,,,,
7,2024-01-26,magnitud,20,persistencia,,1.1563748121261597,1.1217589378356934,1.348814606666565,1.3172781467437744,0.019342357392032862,272,153320,5984,,,,
7,2024-01-26,magnitud,20,regresion agrupada,,0.8880422711372375,0.8643130660057068,1.0436437129974365,1.0400240421295166,0.006372844361262472,272,153320,5984,,,,
7,2024-01-26,magnitud,20,LSTM,0.0,0.823062539100647,0.8050634264945984,0.9606688022613525,0.960991621017456,0.0038060947483589094,272,153320,5984,17.0,10.0,0.09433981982403386,0.08736295281024728
7,2024-01-26,magnitud,20,LSTM,1.0,0.8226419687271118,0.80213463306427,0.9603599309921265,0.9624000787734985,0.0035916489321554286,272,153320,5984,14.0,7.0,0.1030156878888209,0.09782090673350631
8,2024-07-29,nivel,1,cero,,1.0333137512207031,0.9989924430847168,1.0,1.0,0.0,272,161208,6528,,,,
8,2024-07-29,nivel,1,deriva,,1.0456818342208862,1.0128427743911743,1.0129308700561523,1.0117088556289673,0.0038584385700075755,272,161208,6528,,,,
8,2024-07-29,nivel,1,ingenua,,1.396859884262085,1.3586889505386353,1.3672049045562744,1.348647117614746,0.02743835239296174,272,161208,6528,,,,
8,2024-07-29,nivel,1,regresion agrupada,,1.0701515674591064,1.0446959733963013,1.0397063493728638,1.0366291999816895,0.006722400546658373,272,161208,6528,,,,
8,2024-07-29,nivel,1,LSTM,0.0,1.0454398393630981,1.009631633758545,1.0106068849563599,1.0104396343231201,0.003217851197038052,272,161208,6528,11.0,4.0,0.06583398078450016,0.1710407502180527
8,2024-07-29,nivel,1,LSTM,1.0,1.0391484498977661,1.0033109188079834,1.005811095237732,1.005658507347107,0.002212842096325186,272,161208,6528,7.0,0.0,0.06868260824491107,0.13838311750737448
8,2024-07-29,nivel,5,cero,,0.951519250869751,0.9243488311767578,1.0,1.0,0.0,272,160936,6528,,,,
8,2024-07-29,nivel,5,deriva,,0.9629342555999756,0.933131217956543,1.0118827819824219,1.0105760097503662,0.0019473704618705554,272,160936,6528,,,,
8,2024-07-29,nivel,5,ingenua,,1.3805419206619263,1.3337268829345703,1.4502955675125122,1.4452860355377197,0.01735158181433196,272,160936,6528,,,,
8,2024-07-29,nivel,5,regresion agrupada,,0.9849756956100464,0.9607763290405273,1.03538179397583,1.032945156097412,0.0027091418661626706,272,160936,6528,,,,
8,2024-07-29,nivel,5,LSTM,0.0,0.9558536410331726,0.928243100643158,1.0032328367233276,1.0007197856903076,0.0022326909790249838,272,160936,6528,13.0,6.0,0.03347025470680813,0.08304000445101144
8,2024-07-29,nivel,5,LSTM,1.0,0.9531243443489075,0.9295501708984375,1.0006687641143799,0.9989476203918457,0.0017811657158657357,272,160936,6528,13.0,6.0,0.03507569142645418,0.09100363841235921
8,2024-07-29,nivel,10,cero,,0.9369950294494629,0.9166867733001709,1.0,1.0,0.0,272,160664,6256,,,,
8,2024-07-29,nivel,10,deriva,,0.9473888278007507,0.9249288439750671,1.0109443664550781,1.010122537612915,0.0019368426979714253,272,160664,6256,,,,
8,2024-07-29,nivel,10,ingenua,,1.3673571348190308,1.3276445865631104,1.4588876962661743,1.4448696374893188,0.016335374315257715,272,160664,6256,,,,
8,2024-07-29,nivel,10,regresion agrupada,,0.9666853547096252,0.946304440498352,1.0318015813827515,1.0313482284545898,0.0028009135279221517,272,160664,6256,,,,
8,2024-07-29,nivel,10,LSTM,0.0,0.938000500202179,0.912750244140625,1.000330924987793,1.0000096559524536,0.0012630939303504844,272,160664,6256,12.0,5.0,0.02546928663127077,0.0647528705744749
8,2024-07-29,nivel,10,LSTM,1.0,0.9393735527992249,0.9142422080039978,1.001816987991333,1.0009249448776245,0.001350224684174171,272,160664,6256,10.0,3.0,0.025356947340569487,0.06211686859227669
8,2024-07-29,nivel,20,cero,,0.9274341464042664,0.9060996174812317,1.0,1.0,0.0,272,160120,5712,,,,
8,2024-07-29,nivel,20,deriva,,0.9366405606269836,0.9128639698028564,1.00979483127594,1.008227825164795,0.0019336277635486582,272,160120,5712,,,,
8,2024-07-29,nivel,20,ingenua,,1.3263527154922485,1.2887659072875977,1.4282315969467163,1.4179043769836426,0.01591507692334239,272,160120,5712,,,,
8,2024-07-29,nivel,20,regresion agrupada,,0.9525718688964844,0.9322335124015808,1.0273208618164062,1.026735544204712,0.002690467553757146,272,160120,5712,,,,
8,2024-07-29,nivel,20,LSTM,0.0,0.9298807978630066,0.9075907468795776,1.0021990537643433,1.002227544784546,0.0009370040218121137,272,160120,5712,9.0,2.0,0.019352605826736164,0.035537326878037886
8,2024-07-29,nivel,20,LSTM,1.0,0.9301589727401733,0.9077295660972595,1.002515435218811,1.0024003982543945,0.0010010363425713902,272,160120,5712,12.0,5.0,0.018920029830425598,0.04943383261323356
8,2024-07-29,magnitud,1,volatilidad reciente,,1.0387260913848877,0.9949550628662109,1.0,1.0,0.0,272,161208,6528,,,,
8,2024-07-29,magnitud,1,persistencia,,1.3008700609207153,1.2433948516845703,1.270702838897705,1.251364827156067,0.027690834409356224,272,161208,6528,,,,
8,2024-07-29,magnitud,1,regresion agrupada,,1.0393723249435425,0.994807243347168,1.0031646490097046,1.0040674209594727,0.006847308417571615,272,161208,6528,,,,
8,2024-07-29,magnitud,1,LSTM,0.0,1.0071451663970947,0.962501049041748,0.9669424891471863,0.9658839106559753,0.009956047229486467,272,161208,6528,12.0,5.0,0.20612702454543777,0.18651326417568184
8,2024-07-29,magnitud,1,LSTM,1.0,1.0061359405517578,0.9592864513397217,0.9658259153366089,0.962442934513092,0.00963268441341066,272,161208,6528,15.0,8.0,0.1603370691339175,0.20583646570642788
8,2024-07-29,magnitud,5,volatilidad reciente,,0.958800733089447,0.9225759506225586,1.0,1.0,0.0,272,160936,6528,,,,
8,2024-07-29,magnitud,5,persistencia,,1.2445361614227295,1.19730544090271,1.3006528615951538,1.27720308303833,0.019649411751330493,272,160936,6528,,,,
8,2024-07-29,magnitud,5,regresion agrupada,,0.9668790102005005,0.9389802813529968,1.0120956897735596,1.014324426651001,0.004607500446078949,272,160936,6528,,,,
8,2024-07-29,magnitud,5,LSTM,0.0,0.9001849889755249,0.8705366849899292,0.940098762512207,0.9419502019882202,0.004044149427477278,272,160936,6528,11.0,4.0,0.11005929875260127,0.1251938958342864
8,2024-07-29,magnitud,5,LSTM,1.0,0.8992447853088379,0.8710768222808838,0.939135730266571,0.9400687217712402,0.004028177078506386,272,160936,6528,22.0,15.0,0.1313867476429725,0.11436481378818544
8,2024-07-29,magnitud,10,volatilidad reciente,,0.9423243403434753,0.9143506288528442,1.0,1.0,0.0,272,160664,6256,,,,
8,2024-07-29,magnitud,10,persistencia,,1.2318953275680542,1.1858798265457153,1.308495283126831,1.28780198097229,0.019102575191066302,272,160664,6256,,,,
8,2024-07-29,magnitud,10,regresion agrupada,,0.9516209959983826,0.9282803535461426,1.0139875411987305,1.0164843797683716,0.004724566705004502,272,160664,6256,,,,
8,2024-07-29,magnitud,10,LSTM,0.0,0.8814162015914917,0.851201057434082,0.9364739656448364,0.9409438371658325,0.004193905784723671,272,160664,6256,18.0,11.0,0.10650345896649513,0.10038510930671055
8,2024-07-29,magnitud,10,LSTM,1.0,0.8822409510612488,0.8506431579589844,0.9370086789131165,0.9401686191558838,0.004175300139504581,272,160664,6256,23.0,16.0,0.09646697674587273,0.10910474106218594
8,2024-07-29,magnitud,20,volatilidad reciente,,0.9307947754859924,0.9013198018074036,1.0,1.0,0.0,272,160120,5712,,,,
8,2024-07-29,magnitud,20,persistencia,,1.2111968994140625,1.173421025276184,1.301243543624878,1.282155156135559,0.018578069922643072,272,160120,5712,,,,
8,2024-07-29,magnitud,20,regresion agrupada,,0.942972719669342,0.9165995121002197,1.018466830253601,1.02043879032135,0.005254290227838941,272,160120,5712,,,,
8,2024-07-29,magnitud,20,LSTM,0.0,0.8685708045959473,0.8413876295089722,0.9347603917121887,0.9397960901260376,0.0045269294414698735,272,160120,5712,12.0,5.0,0.08828340839749327,0.08901878731985824
8,2024-07-29,magnitud,20,LSTM,1.0,0.8677026033401489,0.838218092918396,0.933635950088501,0.9393259286880493,0.004502790214891341,272,160120,5712,22.0,15.0,0.10821339746002857,0.07683506762436308
9,2025-01-29,nivel,1,cero,,1.3133001327514648,1.2543704509735107,1.0,1.0,0.0,272,168008,6528,,,,
9,2025-01-29,nivel,1,deriva,,1.3422629833221436,1.274935245513916,1.0223615169525146,1.021174430847168,0.003130919894285489,272,168008,6528,,,,
9,2025-01-29,nivel,1,ingenua,,1.7764636278152466,1.6932580471038818,1.364606499671936,1.3435206413269043,0.023386077649594925,272,168008,6528,,,,
9,2025-01-29,nivel,1,regresion agrupada,,1.30451500415802,1.2367401123046875,0.9942007660865784,0.9920313358306885,0.005497534248868969,272,168008,6528,,,,
9,2025-01-29,nivel,1,LSTM,0.0,1.29703688621521,1.2299964427947998,0.9881930351257324,0.9896352291107178,0.003203555998920041,272,168008,6528,13.0,6.0,0.0664729637354669,0.220467377028781
9,2025-01-29,nivel,1,LSTM,1.0,1.280347228050232,1.2137577533721924,0.9744270443916321,0.9727627038955688,0.0022975979593654137,272,168008,6528,7.0,0.0,0.07072030072443505,0.5154747768181916
9,2025-01-29,nivel,5,cero,,1.2038156986236572,1.1695950031280518,1.0,1.0,0.0,272,167736,6256,,,,
9,2025-01-29,nivel,5,deriva,,1.2178901433944702,1.1820684671401978,1.011480689048767,1.0111727714538574,0.0013922828841074495,272,167736,6256,,,,
9,2025-01-29,nivel,5,ingenua,,1.6632157564163208,1.5579321384429932,1.3778172731399536,1.350473403930664,0.015505220557827538,272,167736,6256,,,,
9,2025-01-29,nivel,5,regresion agrupada,,1.2320972681045532,1.195475697517395,1.0233346223831177,1.0244288444519043,0.0023306571438133387,272,167736,6256,,,,
9,2025-01-29,nivel,5,LSTM,0.0,1.192252278327942,1.1568058729171753,0.9900467991828918,0.988701581954956,0.001088372533257123,272,167736,6256,7.0,0.0,0.03325465849810848,0.06711025412546516
9,2025-01-29,nivel,5,LSTM,1.0,1.196712851524353,1.1588664054870605,0.993496835231781,0.9923362731933594,0.0011883437121256925,272,167736,6256,7.0,0.0,0.03440590093420569,0.06817534262393941
9,2025-01-29,nivel,10,cero,,1.2143539190292358,1.1805391311645508,1.0,1.0,0.0,272,167464,5984,,,,
9,2025-01-29,nivel,10,deriva,,1.2269132137298584,1.1947699785232544,1.0100234746932983,1.0096828937530518,0.0013475320947140014,272,167464,5984,,,,
9,2025-01-29,nivel,10,ingenua,,1.6812275648117065,1.5861421823501587,1.3798428773880005,1.3613110780715942,0.014611009350610155,272,167464,5984,,,,
9,2025-01-29,nivel,10,regresion agrupada,,1.2473396062850952,1.2130792140960693,1.0271912813186646,1.0274105072021484,0.002257631623950455,272,167464,5984,,,,
9,2025-01-29,nivel,10,LSTM,0.0,1.2095646858215332,1.1774057149887085,0.9954129457473755,0.9944300651550293,0.0010738178002798584,272,167464,5984,7.0,0.0,0.025206477753818034,0.06069973373060463
9,2025-01-29,nivel,10,LSTM,1.0,1.2072736024856567,1.173743486404419,0.9938248991966248,0.993233323097229,0.0008177531750786636,272,167464,5984,7.0,0.0,0.025318081291634164,0.057526309910507605
9,2025-01-29,nivel,20,cero,,1.2253698110580444,1.1904675960540771,1.0,1.0,0.0,272,167192,5712,,,,
9,2025-01-29,nivel,20,deriva,,1.2363314628601074,1.204544186592102,1.0086240768432617,1.008091926574707,0.0012408555876780008,272,167192,5712,,,,
9,2025-01-29,nivel,20,ingenua,,1.6909250020980835,1.5880086421966553,1.37496817111969,1.3453665971755981,0.014637315207623815,272,167192,5712,,,,
9,2025-01-29,nivel,20,regresion agrupada,,1.2565704584121704,1.2235263586044312,1.0254541635513306,1.025777816772461,0.002205562696926429,272,167192,5712,,,,
9,2025-01-29,nivel,20,LSTM,0.0,1.220729947090149,1.1823630332946777,0.9957747459411621,0.995091438293457,0.00078055436444986,272,167192,5712,7.0,0.0,0.01925428802096242,0.036578376509750474
9,2025-01-29,nivel,20,LSTM,1.0,1.2207083702087402,1.1829032897949219,0.995849609375,0.9952848553657532,0.0006880111003586023,272,167192,5712,7.0,0.0,0.018781697341961508,0.03977293013922574
9,2025-01-29,magnitud,1,volatilidad reciente,,1.3302594423294067,1.2903833389282227,1.0,1.0,0.0,272,168008,6528,,,,
9,2025-01-29,magnitud,1,persistencia,,1.601086139678955,1.5434556007385254,1.2227855920791626,1.2072503566741943,0.026366392559596406,272,168008,6528,,,,
9,2025-01-29,magnitud,1,regresion agrupada,,1.2619179487228394,1.2163643836975098,0.9530583620071411,0.9534045457839966,0.007235576181077728,272,168008,6528,,,,
9,2025-01-29,magnitud,1,LSTM,0.0,1.2438592910766602,1.1691534519195557,0.9385862946510315,0.9357851147651672,0.01061844795397296,272,168008,6528,8.0,1.0,0.1960282839417934,0.1840999994477997
9,2025-01-29,magnitud,1,LSTM,1.0,1.2304779291152954,1.1640137434005737,0.9285339713096619,0.9275821447372437,0.009718253666379672,272,168008,6528,10.0,3.0,0.16635685658175922,0.19438036289094426
9,2025-01-29,magnitud,5,volatilidad reciente,,1.266261339187622,1.2337397336959839,1.0,1.0,0.0,272,167736,6256,,,,
9,2025-01-29,magnitud,5,persistencia,,1.5427178144454956,1.466326117515564,1.2173986434936523,1.2034544944763184,0.017341682897298073,272,167736,6256,,,,
9,2025-01-29,magnitud,5,regresion agrupada,,1.2123327255249023,1.1789648532867432,0.9600920081138611,0.9606844186782837,0.004380735194519766,272,167736,6256,,,,
9,2025-01-29,magnitud,5,LSTM,0.0,1.1531084775924683,1.1159029006958008,0.9130202531814575,0.9135801792144775,0.005209137035180254,272,167736,6256,16.0,9.0,0.10887792640047647,0.11728605373035662
9,2025-01-29,magnitud,5,LSTM,1.0,1.1521233320236206,1.111155390739441,0.9121896028518677,0.9138256311416626,0.005047367082612475,272,167736,6256,17.0,10.0,0.13581180275792665,0.10520118410222051
9,2025-01-29,magnitud,10,volatilidad reciente,,1.2823704481124878,1.244488000869751,1.0,1.0,0.0,272,167464,5984,,,,
9,2025-01-29,magnitud,10,persistencia,,1.5718415975570679,1.4939086437225342,1.225311040878296,1.2078335285186768,0.01800722695259516,272,167464,5984,,,,
9,2025-01-29,magnitud,10,regresion agrupada,,1.228003978729248,1.185391902923584,0.9606705904006958,0.961860179901123,0.004441581549825552,272,167464,5984,,,,
9,2025-01-29,magnitud,10,LSTM,0.0,1.1701306104660034,1.1299070119857788,0.9147722721099854,0.9164183735847473,0.005273966539057042,272,167464,5984,12.0,5.0,0.10664531534523454,0.0923157645716467
9,2025-01-29,magnitud,10,LSTM,1.0,1.1700689792633057,1.1291860342025757,0.9149727821350098,0.915001630783081,0.005129118078609487,272,167464,5984,19.0,12.0,0.09459533545807118,0.10196339808802568
9,2025-01-29,magnitud,20,volatilidad reciente,,1.2936935424804688,1.250354528427124,1.0,1.0,0.0,272,167192,5712,,,,
9,2025-01-29,magnitud,20,persistencia,,1.5865365266799927,1.524773359298706,1.2261408567428589,1.207000494003296,0.018282457685042882,272,167192,5712,,,,
9,2025-01-29,magnitud,20,regresion agrupada,,1.2294044494628906,1.1913180351257324,0.9542834162712097,0.9593725204467773,0.004451558169201985,272,167192,5712,,,,
9,2025-01-29,magnitud,20,LSTM,0.0,1.1802421808242798,1.1438908576965332,0.9150381684303284,0.9159121513366699,0.005224427229864856,272,167192,5712,23.0,16.0,0.0851804635598572,0.07881836674891025
9,2025-01-29,magnitud,20,LSTM,1.0,1.1754364967346191,1.1372915506362915,0.9113825559616089,0.911618173122406,0.005133653726976603,272,167192,5712,22.0,15.0,0.10623693048942617,0.08182114768283448
10,2025-07-31,nivel,1,cero,,1.0082045793533325,0.9726035594940186,1.0,1.0,0.0,272,174808,6528,,,,
10,2025-07-31,nivel,1,deriva,,1.0126837491989136,0.9689370393753052,1.0052764415740967,1.0070050954818726,0.0038789574095329142,272,174808,6528,,,,
10,2025-07-31,nivel,1,ingenua,,1.4341397285461426,1.3929473161697388,1.4517326354980469,1.4321768283843994,0.027742119762466627,272,174808,6528,,,,
10,2025-07-31,nivel,1,regresion agrupada,,1.0470415353775024,1.0196698904037476,1.0431439876556396,1.042203664779663,0.0060622906860035184,272,174808,6528,,,,
10,2025-07-31,nivel,1,LSTM,0.0,1.0090513229370117,0.9715332984924316,1.0021250247955322,1.0028436183929443,0.003918228263806322,272,174808,6528,10.0,3.0,0.06640566170207425,0.20787163828206445
10,2025-07-31,nivel,1,LSTM,1.0,1.013384461402893,0.9796723127365112,1.007076621055603,1.0084052085876465,0.004796981222435461,272,174808,6528,9.0,2.0,0.0724616886036795,0.16387445165463457
10,2025-07-31,nivel,5,cero,,0.998857855796814,0.96197509765625,1.0,1.0,0.0,272,174808,6528,,,,
10,2025-07-31,nivel,5,deriva,,1.0085500478744507,0.9737803339958191,1.0095131397247314,1.0093324184417725,0.001470266445885582,272,174808,6528,,,,
10,2025-07-31,nivel,5,ingenua,,1.4371657371520996,1.4047049283981323,1.4407122135162354,1.434084415435791,0.014152876338969462,272,174808,6528,,,,
10,2025-07-31,nivel,5,regresion agrupada,,1.0214951038360596,0.9828000664710999,1.0225619077682495,1.022650957107544,0.0025145386080497106,272,174808,6528,,,,
10,2025-07-31,nivel,5,LSTM,0.0,0.9984409213066101,0.9624165296554565,0.9995586276054382,0.999647855758667,0.0008800521011382762,272,174808,6528,7.0,0.0,0.03414606314703364,0.06831855656058251
10,2025-07-31,nivel,5,LSTM,1.0,0.9992886781692505,0.9623101949691772,1.0004611015319824,1.000329613685608,0.0009616736685240168,272,174808,6528,7.0,0.0,0.03500958395055543,0.06814597383425142
10,2025-07-31,nivel,10,cero,,0.9962950348854065,0.9617244601249695,1.0,1.0,0.0,272,174536,6256,,,,
10,2025-07-31,nivel,10,deriva,,1.00495445728302,0.9668542742729187,1.0084905624389648,1.0084000825881958,0.001510850560099548,272,174536,6256,,,,
10,2025-07-31,nivel,10,ingenua,,1.4447799921035767,1.3993167877197266,1.452040672302246,1.4464024305343628,0.014426394005818766,272,174536,6256,,,,
10,2025-07-31,nivel,10,regresion agrupada,,1.0181474685668945,0.9850001931190491,1.0217573642730713,1.0209814310073853,0.0023043268918781818,272,174536,6256,,,,
10,2025-07-31,nivel,10,LSTM,0.0,0.9967705011367798,0.9617113471031189,1.0005825757980347,1.0004758834838867,0.0009845025715877267,272,174536,6256,7.0,0.0,0.025453131282674776,0.057129638643711365
10,2025-07-31,nivel,10,LSTM,1.0,0.9958812594413757,0.9601861834526062,0.9995877742767334,0.9988189935684204,0.0008805951140204748,272,174536,6256,7.0,0.0,0.02503675355130801,0.057293956643216244
10,2025-07-31,nivel,20,cero,,0.9884293675422668,0.9530186653137207,1.0,1.0,0.0,272,173992,5712,,,,
10,2025-07-31,nivel,20,deriva,,0.996368408203125,0.9588251113891602,1.0078107118606567,1.0069284439086914,0.0016094497505128454,272,173992,5712,,,,
10,2025-07-31,nivel,20,ingenua,,1.4376256465911865,1.3972764015197754,1.4570568799972534,1.4573695659637451,0.014824515510578217,272,173992,5712,,,,
10,2025-07-31,nivel,20,regresion agrupada,,1.0104148387908936,0.9677972793579102,1.0220106840133667,1.02089262008667,0.0021419954043581787,272,173992,5712,,,,
10,2025-07-31,nivel,20,LSTM,0.0,0.988335907459259,0.9518128037452698,0.9998709559440613,0.9996066093444824,0.0008486938977674709,272,173992,5712,7.0,0.0,0.018915344999336146,0.03535751210087362
10,2025-07-31,nivel,20,LSTM,1.0,0.9886736869812012,0.9524034261703491,1.0002741813659668,1.0004241466522217,0.0009503792716289707,272,173992,5712,7.0,0.0,0.018685786060386282,0.03682380545172183
10,2025-07-31,magnitud,1,volatilidad reciente,,1.0097285509109497,0.9773076772689819,1.0,1.0,0.0,272,174808,6528,,,,
10,2025-07-31,magnitud,1,persistencia,,1.3139841556549072,1.2870975732803345,1.3222633600234985,1.2986843585968018,0.02700597499732762,272,174808,6528,,,,
10,2025-07-31,magnitud,1,regresion agrupada,,1.0200127363204956,0.9928634762763977,1.015993356704712,1.0176153182983398,0.006622606343910104,272,174808,6528,,,,
10,2025-07-31,magnitud,1,LSTM,0.0,0.975430965423584,0.9433900117874146,0.9650432467460632,0.9633877277374268,0.008613683244067267,272,174808,6528,10.0,3.0,0.20394232557434724,0.18404609949967524
10,2025-07-31,magnitud,1,LSTM,1.0,0.9754567742347717,0.942234992980957,0.9647196531295776,0.9620174765586853,0.009792559693742216,272,174808,6528,9.0,2.0,0.16439815829910262,0.1974548460045723
10,2025-07-31,magnitud,5,volatilidad reciente,,0.9800941348075867,0.9580993056297302,1.0,1.0,0.0,272,174808,6528,,,,
10,2025-07-31,magnitud,5,persistencia,,1.30718994140625,1.2712831497192383,1.3361270427703857,1.32084321975708,0.016613964318747055,272,174808,6528,,,,
10,2025-07-31,magnitud,5,regresion agrupada,,0.9993494749069214,0.9800417423248291,1.0230937004089355,1.0278921127319336,0.003957593535461076,272,174808,6528,,,,
10,2025-07-31,magnitud,5,LSTM,0.0,0.9401424527168274,0.9183923602104187,0.9601739048957825,0.960064172744751,0.0038642870265574443,272,174808,6528,16.0,9.0,0.10820607014960373,0.12346590120525346
10,2025-07-31,magnitud,5,LSTM,1.0,0.9386887550354004,0.918031632900238,0.9583136439323425,0.9580928683280945,0.003972952397332113,272,174808,6528,14.0,7.0,0.12685088884074508,0.1127109218819686
10,2025-07-31,magnitud,10,volatilidad reciente,,0.9726824164390564,0.9500621557235718,1.0,1.0,0.0,272,174536,6256,,,,
10,2025-07-31,magnitud,10,persistencia,,1.3133609294891357,1.271199107170105,1.3515970706939697,1.333984136581421,0.016042718380736648,272,174536,6256,,,,
10,2025-07-31,magnitud,10,regresion agrupada,,0.989825963973999,0.9716145992279053,1.0218225717544556,1.0234484672546387,0.004019344309893453,272,174536,6256,,,,
10,2025-07-31,magnitud,10,LSTM,0.0,0.9319600462913513,0.9082602262496948,0.9587730169296265,0.960722804069519,0.0038612232051206136,272,174536,6256,12.0,5.0,0.10857254553782887,0.08911997710745181
10,2025-07-31,magnitud,10,LSTM,1.0,0.931760311126709,0.9057574272155762,0.9586742520332336,0.9607224464416504,0.003911229180125871,272,174536,6256,8.0,1.0,0.09298645061252317,0.12131067798568532
10,2025-07-31,magnitud,20,volatilidad reciente,,0.9616092443466187,0.9362057447433472,1.0,1.0,0.0,272,173992,5712,,,,
10,2025-07-31,magnitud,20,persistencia,,1.302451252937317,1.2480581998825073,1.3569707870483398,1.3385438919067383,0.01627072054516726,272,173992,5712,,,,
10,2025-07-31,magnitud,20,regresion agrupada,,0.975532054901123,0.9485092163085938,1.0201561450958252,1.0166091918945312,0.004612355938972351,272,173992,5712,,,,
10,2025-07-31,magnitud,20,LSTM,0.0,0.9183142185211182,0.8890652656555176,0.9551582336425781,0.9574692249298096,0.004339611681486045,272,173992,5712,13.0,6.0,0.08311343672137489,0.09005119729348841
10,2025-07-31,magnitud,20,LSTM,1.0,0.9185033440589905,0.8914564847946167,0.9557140469551086,0.9595193862915039,0.0042392500709340815,272,173992,5712,11.0,4.0,0.10881760564413578,0.09591250661212732
11,2026-01-30,nivel,1,cero,,1.2897686958312988,1.1814076900482178,1.0,1.0,0.0,272,181608,6528,,,,
